2vsm	-7.45593195564972
3c4p	-8.35654732351381
3c4o	-8.33724216831843
3cx6	-5.31875876262441
3cqc	-8.39794000867204
3cqg	-8.39794000867204
3beg	-7.30102999566398
3cx7	-6.2839966563652
3d7t	-4.15490195998574
2qna	-7.08092190762393
3bh6	-7.02227639471115
3fju	-8.79588001734407
3fp6	-13.0
2wel	-6.52287874528034
3knb	-6.0268721464003
3hct	-5.82973828460504
2wo2	-4.96657624451305
3gni	-7.92081875395237
2wfx	-7.85387196432176
3h6g	-4.82390874094432
3gc3	-5.67778070526608
2wo3	-5.63827216398241
3gxu	-6.69250396208679
3doe	-7.69897000433602
3fhc	-7.66554624884907
3di3	-7.67778070526608
3h8k	-7.67778070526608
3gj3	-4.30980391997149
3gb8	-5.18708664335714
3gj6	-5.18708664335714
2wg4	-7.13135556160517
2wwx	-7.10237290870956
3e1z	-10.4436974992327
3fpu	-9.92081875395237
3l9j	-9.46852108295774
3mca	-6.4089353929735
3kuc	-6.35457773065091
2wp3	-6.1001794975729
2wwk	-5.89279003035213
3oky	-5.88605664769316
3kud	-5.76955107862173
2x1x	-7.79588001734407
3m63	-6.75696195131371
3m18	-9.74472749489669
3ohm	-6.69897000433602
3ncc	-0.673664139071249
2wd5	-7.65757731917779
3mzw	-10.6575773191778
3ouw	-7.63827216398241
3n06	-2.50863830616573
3oiq	-5.42021640338319
2xgy	-4.52287874528034
3oux	-7.45593195564972
2wy8	-6.44369749923271
3kw5	-6.4145392704915
3jza	-11.5228787452803
3mzg	-2.30364361126667
3ajb	-7.38933983691012
3lbx	-6.39794000867204
3n0p	-2.29242982390206
3ol2	-5.25963731050576
3mj7	-5.30102999566398
3me2	-10.1674910872938
3nvn	-8.0268721464003
3ncb	-1.03151705144606
3lms	-8.92081875395237
2xtt	-10.698970004336
3p71	-6.42021640338319
3au4	-6.27572413039921
3tac	-6.25963731050576
3ona	-6.16749108729376
3n4i	-8.95860731484177
3qhy	-11.9586073148418
3o5t	-5.82390874094432
3qq8	-5.82390874094432
3qc8	-4.95078197732982
3ojm	-6.88605664769316
2y9m	-8.69897000433602
2xhe	-8.4089353929735
3uyo	-5.16749108729376
3rgf	-8.1518108830086
3zyi	-8.13667713987954
3olm	-4.04287180232319
3qsk	-7.04095860767891
3p95	-5.82390874094432
3pnr	-7.92445303860747
3p92	-8.22914798835786
3uzq	-10.0861861476163
3v6b	-6.55284196865778
4etp	-6.43179827593301
3uzv	-9.36653154442041
3tkl	-6.36653154442041
4dbg	-6.2839966563652
4dt1	-6.2518119729938
4apf	-6.18708664335714
4dxa	-5.74472749489669
4hcn	-3.97183558057553
3ul4	-7.94309514866353
3vyr	-6.85387196432176
3sri	-6.78251605578609
3u82	-7.76700388960785
4h6j	-6.72124639904717
3u43	-15.0
4giq	-5.67985371388895
4b93	-5.63827216398241
4aqe	-5.61978875828839
4f38	-8.53760200210104
4apx	-5.53760200210104
3zwz	-7.69250396208679
4ap2	-7.69897000433602
3qwq	-8.69897000433602
4f48	-5.49485002168009
3uyp	-5.38721614328026
4exp	-6.30102999566398
3tu3	-7.24412514432751
3zu7	-8.18045606445813
4did	-5.22184874961636
4ds8	-5.11350927482752
4hcp	-5.0268721464003
4gi3	-9.16749108729376
3tg1	-5.99567862621736
3v96	-8.95860731484177
4an7	-8.49485002168009
3w8h	-6.7851561519523
4gn4	-6.59687947882418
4c4p	-6.60205999132796
4b1y	-6.56863623584101
3zet	-6.53760200210104
4hdo	-6.44369749923271
4awx	-6.30102999566398
4iop	-9.17392519729917
4bfi	-6.22184874961636
4c5g	-5.98716277529483
4j32	-8.89279003035213
3zkq	-8.92081875395237
4jeu	-8.85387196432176
4gaf	-11.7447274948967
4h5s	-4.90308998699194
4jeg	-7.92081875395237
4je4	-7.85387196432176
4kr0	-7.77728352885242
4hgm	-7.79588001734407
3znz	-6.70774392864352
4eig	-9.0
4hrl	-9.0
3w8i	-8.66756154008439
4iu3	-7.68131073005225
4bru	-6.69897000433602
4i6l	-7.69897000433602
4ekd	-7.65757731917779
4c9b	-7.54668165995296
4g01	-5.46852108295774
4jw2	-8.43179827593301
4hep	-6.52287874528034
4lad	-7.42021640338319
4euk	-5.38721614328026
4b1x	-5.36251027048749
3zo0	-6.35951856302958
4krl	-7.32790214206428
4brw	-7.30102999566398
3vv2	-10.2839966563652
4kt1	-7.24795155218056
4bkx	-5.30102999566398
4jeh	-8.09151498112135
4fza	-7.00392634551473
4j2y	-9.05551732784983
4bd9	-7.50863830616573
4plo	-7.42021640338319
4lgr	-9.95860731484177
4qxa	-6.49485002168009
4nqw	-6.3767507096021
4mrt	-6.03621217265444
3wdg	-8.92154318194671
4pqt	-5.95860731484177
4w6y	-8.80134291304558
4k5a	-7.98716277529483
4pas	-6.89756629431866
4m5f	-10.869666231505
4p3y	-6.83564714421556
4pou	-6.80410034759077
4n7z	-6.75202673363819
4d0n	-4.74232142513082
4per	-15.0
4u97	-5.60205999132796
4c4k	-5.56863623584101
4nzl	-7.60205999132796
4ct0	-7.55284196865778
4w6w	-8.44733178388781
4u4c	-6.50863830616573
4ol0	-8.32790214206428
4cj1	-7.31875876262441
4lzx	-8.29499204066666
4w6x	-8.27984069659404
4js0	-5.30102999566398
3wwn	-5.1791420105603
4m0w	-5.17392519729917
4c2a	-8.01322826573375
4cj0	-7.0087739243075
4l0p	-8.04575749056067
4u32	-6.42136079003193
5bnq	-9.80687540164554
4wen	-7.0
4zkc	-9.65757731917779
4qlp	-9.63827216398241
4zk9	-9.61978875828839
5dfw	-9.30102999566398
5d3i	-9.22184874961636
4yoc	-6.22184874961636
4zgy	-6.15490195998574
4xxb	-5.82973828460504
4y5o	-5.85387196432176
4yc7	-5.72353819582676
3wqb	-8.74472749489669
4d0g	-5.74472749489669
4x7s	-8.0
5bn5	-4.95860731484177
4pw9	-4.86966623150499
5d1l	-6.85078088734462
4uyq	-10.8538719643218
4zqu	-7.79588001734407
4yeb	-7.76955107862173
5d1k	-6.74472749489669
5dob	-6.0
4yvq	-5.69250396208679
4zgq	-5.60205999132796
4zrj	-5.53760200210104
4rs1	-7.62160209905186
5cyk	-6.60380065290426
4yyp	-6.55284196865778
5e6p	-5.69897000433602
4wnd	-7.48280410205003
5ajj	-5.49214412830417
4tq1	-3.45593195564972
4xwj	-8.35163998901907
4yl8	-5.26760624017703
4uem	-8.19382002601611
4wem	-5.16749108729376
5d1m	-7.20760831050175
4yn0	-7.07058107428571
5cxb	-8.03668448861389
5j57	-10.698970004336
5hvf	-10.5228787452803
5eo9	-6.43179827593301
5szk	-5.95860731484177
5inb	-6.9100948885606
4rt6	-7.87942606879415
5e95	-7.80410034759077
5djt	-7.76955107862173
5lz3	-4.72124639904717
4z9k	-8.65757731917779
5f5s	-7.65757731917779
5szi	-6.59687947882418
5l8j	-5.69897000433602
5j56	-8.49485002168009
5hps	-6.49093195498284
5dc4	-7.45593195564972
5imt	-6.43533393574791
5f4e	-7.31875876262441
4udm	-8.39794000867204
5szh	-5.2839966563652
5b64	-7.15490195998574
5szj	-3.10237290870956
5lz6	-5.09691001300806
5hpk	-8.01322826573375
5gjk	-6.92081875395237
5m2j	-9.88605664769316
5kxh	-6.30980391997149
5xeq	-9.39794000867204
5ky5	-6.10237290870956
5tvq	-6.05551732784983
5npo	-6.02227639471115
5mv8	-5.85387196432176
5xbf	-5.76955107862173
5ky4	-5.0
5lhn	-7.95078197732982
5nus	-7.95860731484177
5un7	-6.92081875395237
5o2t	-6.77728352885242
5nqf	-6.77211329538633
6amb	-4.74957999769111
5mv9	-6.0
5me5	-5.6675615400844
6b6u	-4.69680394257951
5ml9	-6.66354026615147
5mtn	-7.62893213772826
5ua4	-7.58502665202918
5imm	-8.45593195564972
5my6	-8.39902710431325
5mtj	-6.47108329972234
5v69	-7.44490555142168
5jds	-8.52287874528034
5wuj	-6.37468754903833
5ky9	-5.22914798835786
5ufe	-7.29843201494407
5nqg	-7.30102999566398
5v6a	-7.27408836770495
5oaq	-7.23657200643706
5ky0	-5.18708664335714
5mtm	-8.15490195998574
5imk	-6.07058107428571
5vz4	-8.09691001300806
5jw7	-5.04143611677803
5omn	-8.02227639471115
